0.12602360546588898	-0.002088461071252823	-0.1792365163564682	0.15410779416561127	0.12710711359977722	0.260396808385849	-0.3064052164554596	-0.17055858671665192	0.21337562799453735	-0.034978922456502914	0.17235007882118225	0.1089738979935646	-0.22010453045368195	0.1887415051460266	-0.10653805732727051	-0.3389487862586975	0.00326059409417212	0.1425686478614807	-0.13906919956207275	-0.0541694238781929	0.005642500706017017	-0.00664166547358036	-0.020523719489574432	0.08820787072181702	0.0821814090013504	-0.10279138386249542	0.1801515817642212	0.27115175127983093	0.04362773895263672	0.03276791423559189	-0.13460400700569153	-0.08514215052127838	-0.2824589014053345	0.007996412925422192	-0.027882784605026245	0.13442383706569672	0.04993809387087822	0.2631017863750458	0.06991349905729294	0.1486733853816986	-0.04943940415978432	-0.09583906084299088	0.001332781626842916	0.14481167495250702	0.04249291867017746	-0.27276578545570374	-0.19758787751197815	0.24658441543579102	-0.17003563046455383	0.036974385380744934	0.10691840201616287	0.2984456717967987	0.0206892266869545	-0.19264352321624756	-0.047154348343610764	-0.06305275112390518	-0.2418408840894699	0.05337664112448692	-0.08246586471796036	0.16822034120559692	-0.14663539826869965	-0.04015639051795006	0.0643678680062294	0.023487268015742302	0.008178554475307465	-0.037937767803668976	0.08932965248823166	0.03579050302505493	0.051645878702402115	0.1224088966846466	-0.2851763963699341	-0.5236181616783142	-0.06915181130170822	0.21570119261741638	0.2027028203010559	-0.3657226860523224	0.09509128332138062	0.17797647416591644	-0.11697100102901459	-0.1680590659379959	0.08914020657539368	0.12991344928741455	0.11041857302188873	0.2815494239330292	-0.1907617300748825	0.3006533682346344	0.004587787669152021	-0.15530449151992798	0.13954079151153564	0.43377619981765747	0.10297603160142899	-0.239120751619339	0.03325952962040901	-0.15587787330150604	0.18298457562923431	0.060070302337408066	0.02799166738986969	0.401455283164978	-0.049204953014850616	0.07565782219171524	0.05510017275810242	-0.18147669732570648	-0.17483417689800262	-0.29460620880126953	0.19254374504089355	0.22813844680786133	0.30869796872138977	-0.22189682722091675	-0.07698878645896912	0.034745533019304276	0.09936941415071487	-0.018815254792571068	0.2996610105037689	-0.10350757837295532	0.0233648419380188	0.09941589832305908	0.023771101608872414	-0.04027938470244408	-0.20777809619903564	-0.29275304079055786	-0.06256300956010818	-0.2603302597999573	0.22244098782539368	-0.052613046020269394	0.007865259423851967	0.21641038358211517	0.07479968667030334	-0.3588384687900543	0.2324756234884262	0.2262309342622757	-0.13486120104789734	0.17828886210918427	0.09451162070035934	0.2758069634437561	0.10384100675582886	-0.007942087948322296	-0.19404412806034088	0.33330512046813965	-0.1480242758989334	-0.19458119571208954	-0.14124004542827606	-0.005468552466481924	0.15793448686599731	-0.0955323800444603	0.07094517350196838	0.04514932259917259	-0.08774067461490631	0.11807704716920853	0.16825658082962036	-0.3373737633228302	-0.033379051834344864	0.06401343643665314	0.10718034952878952	0.45012521743774414	-0.21093139052391052	-0.269453763961792	-0.11970864981412888	0.16569793224334717	0.14755034446716309	-0.06946676224470139	-0.09148155897855759	-0.33997640013694763	0.05136759579181671	-0.059845220297575	-0.0605645477771759	-0.17634904384613037	0.14751198887825012	0.013796860352158546	0.007306081708520651	0.1073736920952797	0.10722078382968903	-0.05163291469216347	-0.15501892566680908	0.03176133334636688	-0.06751502305269241	-0.017788400873541832	0.1775813102722168	-0.4485850930213928	-0.015671955421566963	0.3717988133430481	-0.005007176194339991	-0.12423050403594971	-0.017895126715302467	-0.16528017818927765	-0.12255824357271194	0.26483234763145447	-0.02304871939122677	-0.1601092368364334	0.06466848403215408	0.04993920400738716	0.12722674012184143	-0.13006851077079773	0.1393512487411499	-0.1973239630460739	-0.24330759048461914	0.033181607723236084	-0.2610316872596741	0.2205638438463211	0.12738928198814392	0.015725061297416687	0.017404448240995407	0.07752033323049545	-0.31453201174736023	-0.10862493515014648	0.19176308810710907	0.03896413743495941	0.03550214320421219	0.27357181906700134	0.08448311686515808	-0.2083291858434677	-0.2308080941438675	0.13718535006046295	0.24353757500648499	-0.23291951417922974	-0.2108597606420517	-0.26908546686172485	0.29426661133766174	-0.37602680921554565	-0.25267836451530457	0.28714996576309204	-0.04403438791632652	0.04488365352153778	0.2489047646522522	-0.021670982241630554	-0.16266274452209473	0.2570215165615082	-0.1452072113752365	0.119521364569664	-0.1937512457370758	0.018108034506440163	0.14954499900341034	0.29105180501937866	0.23051773011684418	-0.02290528453886509	-0.05991647019982338	-0.16533787548542023	-0.05750088766217232	-0.20363496243953705	-0.2229059487581253	0.11889958381652832	-0.199347123503685	0.02685372345149517	0.07351428270339966	0.09871100634336472	-0.06677348911762238	-0.0665128082036972	-0.21159003674983978	0.3539361357688904	0.002823329996317625	0.3251338005065918	-0.05480346828699112	-0.29103410243988037	0.273000568151474	-0.19001173973083496	0.37513402104377747	0.2243209332227707	0.17540951073169708	-0.004503858275711536	-0.07084681838750839	0.14800864458084106	0.16879509389400482	0.26996883749961853	-0.16678108274936676	0.04728587344288826	-0.06391242891550064	-0.11408545076847076	-0.29122641682624817	0.2607031464576721	-0.30182433128356934	-0.14974936842918396	0.03211269900202751	-0.23246823251247406	0.01694479025900364	0.429590106010437	0.11190170049667358	-0.0953487828373909	0.09834308922290802	-0.20196303725242615	0.06432686746120453	-0.18245120346546173	0.17122597992420197	0.01872623711824417	0.06857126206159592	-0.06365890055894852	0.03993469104170799	-0.2217254638671875	0.14862608909606934	0.1290009617805481	-0.001941773807629943	0.128265842795372	0.006905838847160339	0.11877568811178207	-0.23983973264694214	0.1522396057844162	0.20865796506404877	-0.11122214794158936	-0.008185350336134434	0.34643054008483887	-0.21951909363269806	0.030156999826431274	0.28168153762817383	0.12309075891971588	0.00869753398001194	-0.11179879307746887	-0.10953786224126816	0.1281624138355255	-0.2211684286594391	0.39623716473579407	-0.3162940442562103	0.3595393896102905	0.2843000888824463	0.2835457921028137	-0.39597007632255554	0.30785372853279114	-0.030649244785308838	-0.2852691113948822	0.020964456722140312	-0.10258714854717255	0.13547445833683014	-0.19552747905254364	-0.22454243898391724	0.3362557888031006	-0.0349809005856514	0.07399304956197739	-0.034826088696718216	0.0314747653901577	-0.0676521360874176	0.0951082780957222	0.14561675488948822	0.08865039795637131	-0.38228002190589905	0.22371697425842285	-0.16642285883426666	0.05266460403800011	-0.09889278560876846	-0.26268354058265686	0.2359854280948639	0.03520495072007179	-0.4763672947883606	0.24389851093292236	0.015380878001451492	-0.09841513633728027	0.07433529198169708	-0.5318276882171631	-0.04063395410776138	-0.22712260484695435	0.017858291044831276	-0.03683660179376602	0.09768729656934738	0.16410645842552185	-0.06879144161939621	-0.09001365303993225	0.016761813312768936	-0.13502907752990723	-0.007592771667987108	0.0009378158138133585	-0.078939288854599	0.08220583200454712	0.06253600865602493	0.059143442660570145	-0.05271390825510025	-0.036794163286685944	0.2743726670742035	-0.07553542405366898	-0.07276464998722076	-0.13778187334537506	0.3456328809261322	-0.21775639057159424	-0.1376967579126358	-0.03598284348845482	0.09857751429080963	-0.1573772132396698	0.18672066926956177	0.19684909284114838	-0.18788279592990875	-0.021699342876672745	-0.20063337683677673	-0.10954082757234573	-0.1856369972229004	-0.013887407258152962	-0.24004040658473969	0.07445429265499115	-0.25535765290260315	0.1848110556602478	-0.008046338334679604	-0.0688263401389122	-0.05583618953824043	-0.010076025500893593	0.2548321783542633	0.0544724240899086	0.2975325286388397	0.10618064552545547	0.1395525336265564	-0.04748045280575752	-0.02637641876935959	-0.007113334722816944	0.16610710322856903	-0.11954803764820099	-0.20658324658870697	-0.13934554159641266	-0.29632771015167236	0.31613975763320923	-0.24263699352741241	0.052452296018600464	0.0056017497554421425	-0.20381547510623932	-0.034289050847291946	0.14392304420471191	-0.34717732667922974	-0.21965542435646057	0.14788851141929626	0.08407226204872131	-0.005255787167698145	-0.13800014555454254	-0.10431747883558273	-0.24071216583251953	0.09884469956159592	0.17260022461414337	-0.05100755766034126	-0.10141049325466156	0.23791562020778656	-0.31715574860572815	-0.07120157033205032	0.06539498269557953	0.18363064527511597	0.05791192501783371	-0.08832169324159622	-0.12205719947814941	0.1243496760725975	0.1553807258605957	0.11844293028116226	0.2184479981660843	-0.10463414341211319	0.15246963500976562	0.04216580092906952	-0.03398571163415909	-0.09959332644939423	-0.1613357812166214	-0.30515703558921814	-0.08336704969406128	0.25584444403648376	-0.10082467645406723	-0.24851199984550476	-0.15357549488544464	-0.09042101353406906	-0.00966089591383934	0.20180699229240417	-0.14611047506332397	0.3569437265396118	-0.022958161309361458	0.10896517336368561	-0.10627316683530807	0.26236680150032043	0.0810188502073288	0.17592787742614746	-0.35178297758102417	0.20520927011966705	-0.22958873212337494	0.053849589079618454	0.18733462691307068	-0.22578422725200653	-0.2209000587463379	0.05650549381971359	-0.0033150536473840475	0.16019655764102936	-0.14120857417583466	0.20918461680412292	0.27736830711364746	-0.0043424624018371105	0.03053092211484909	-0.11191609501838684	0.17703792452812195	0.108583964407444	0.15319041907787323	0.25919297337532043	-0.016379807144403458	-0.16336949169635773	0.13557323813438416	-0.025897540152072906	0.28989943861961365	0.06206873431801796	0.02191568911075592	-0.19129806756973267	0.08238813281059265	0.2843676507472992	0.12930722534656525	0.12242813408374786	-0.03314119577407837	0.393691748380661	0.1998986005783081	-0.1845916509628296	0.4934377670288086	0.0923200249671936	0.034761324524879456	0.12928996980190277	0.10367630422115326	-0.26194682717323303	-0.008921315893530846	0.1057385504245758	-0.11588951200246811	0.06125187873840332	0.00684034638106823	-0.026266325265169144	0.11508234590291977	-0.11765960603952408	0.1662849634885788	-0.0848541110754013	-0.13065949082374573	-0.028830580413341522	-0.11290673166513443	-0.06316155940294266	-0.13742126524448395	0.10543075203895569	0.33860668540000916	0.03042723797261715	0.003707462688907981	-0.03581852838397026	0.23104976117610931	0.04686317592859268	0.07425917685031891	0.2165108323097229	-0.0045642671175301075	-0.00255745486356318	0.15193535387516022	0.05883070454001427	-0.3997804820537567	0.4475724995136261	-0.11291752010583878	0.03760095685720444	-0.06219160184264183	-0.11907833069562912	0.2873428463935852	0.08046747744083405	-0.13628321886062622	-0.09138748049736023	-0.05966699868440628	-0.008596089668571949	-0.10895371437072754	-0.09677324444055557	0.30422937870025635	-0.10676265507936478	0.19526556134223938	0.007353558205068111	-0.09032634645700455	-0.11827106773853302	0.39534807205200195	-0.18625590205192566	0.014079712331295013	0.056202150881290436	0.19839629530906677	0.08855593204498291	0.14793530106544495	-0.04978101700544357	0.17321161925792694	0.04317092150449753	0.1025581881403923	-0.04310159385204315	-8.918764114379883	0.0746828019618988	-0.007914959453046322	-0.01695874333381653	-0.028583256527781487	0.1513124406337738	0.28682127594947815	-0.061503637582063675	0.15080352127552032	0.09596767276525497	0.13156406581401825	-0.07219463586807251	0.19207197427749634	0.10995515435934067	-0.016866227611899376	-0.09114840626716614	-0.006992497015744448	-0.04835144057869911	-0.2091364562511444	0.019280970096588135	-0.04381747171282768	0.23559576272964478	0.0746506005525589	-0.22415553033351898	-0.24061819911003113	-0.12038056552410126	-0.13490673899650574	0.163637176156044	0.1465112566947937	-0.05676630511879921	0.14937567710876465	0.09462474286556244	-0.1761331409215927	-0.036801859736442566	-0.035069867968559265	-0.20458096265792847	0.07927852869033813	-0.08547745645046234	0.14435914158821106	-0.10781396180391312	-0.03768268600106239	0.038308899849653244	0.1354428082704544	-0.08159153908491135	0.25502175092697144	-0.32693374156951904	-0.11543607711791992	-0.15049712359905243	-0.0721789076924324	0.04905027151107788	0.09030765295028687	-0.1317025125026703	0.3377242386341095	0.022936180233955383	-0.1147383525967598	0.042383693158626556	-0.3736901581287384	0.15521211922168732	-0.14189516007900238	-0.26692649722099304	0.19727487862110138	0.23639458417892456	-0.15743505954742432	-0.19421811401844025	-0.015569930896162987	0.43736350536346436	0.016147909685969353	-0.02627953514456749	0.2150541990995407	0.12007424980401993	-0.17356647551059723	-0.005126253701746464	-0.00017664326878730208	-0.12431268393993378	-0.028657594695687294	-0.004460925702005625	-0.09746098518371582	0.08573228865861893	-0.129815474152565	0.04404451698064804	-0.2161954790353775	-0.05962523818016052	0.20686684548854828	-0.12135814130306244	0.03428816795349121	-0.02762688510119915	0.05390416458249092	-0.0638272613286972	0.049930427223443985	-0.11012515425682068	0.1992596685886383	0.025194736197590828	0.06005026027560234	0.1462356299161911	-0.33226898312568665	0.005160653032362461	-0.03494919836521149	0.004454709589481354	0.03474228456616402	-0.23706769943237305	0.20050957798957825	0.021403977647423744	0.05757250264286995	-0.09398660808801651	0.00431910902261734	0.3719496428966522	0.09195759147405624	-0.16656874120235443	0.006129101384431124	0.08542870730161667	0.005869927350431681	-0.24805185198783875	-0.052692003548145294	-0.10650919377803802	0.07526081800460815	0.12776613235473633	0.14566846191883087	-0.0803268626332283	0.17504003643989563	-0.05584260821342468	-0.07680145651102066	-0.3811546266078949	0.24704720079898834	0.17534098029136658	-0.07641129195690155	0.12639836966991425	0.07423659414052963	-0.16250236332416534	0.05298624560236931	-0.15229816734790802	-0.04834353178739548	0.009051423519849777	-0.025488732382655144	0.4669364392757416	0.07932297140359879	-0.06224155053496361	0.05326828360557556	0.059591446071863174	-0.2987106740474701	-0.21162982285022736	-0.14033059775829315	0.2694656550884247	-0.028431477025151253	0.30629193782806396	0.19352518022060394	-0.08876670151948929	-0.16984447836875916	-0.06316174566745758	0.04009248688817024	-0.18044814467430115	-0.22996366024017334	0.004914552439004183	-0.08261135220527649	-0.2910021245479584	0.06791723519563675	0.11305046081542969	-0.03129228204488754	-0.07216493040323257	-0.15323388576507568	-0.03670581430196762	-0.08689812570810318	0.10858377814292908	-0.07313300669193268	0.1825931817293167	0.25645288825035095	0.11421743780374527	-0.07939402014017105	0.030488271266222	-0.141823872923851	-0.23698104918003082	-0.05934092029929161	-0.05929043889045715	-0.005071947351098061	0.008603336289525032	-0.1237519159913063	0.022807834669947624	0.21790364384651184	-0.19456635415554047	0.07117100805044174	-0.05675838515162468	-0.05147446319460869	0.3013538420200348	-0.05292327702045441	-0.10638400912284851	-0.08625443279743195	0.3397905230522156	0.2660113573074341	-0.003957942593842745	0.10644056648015976	-0.06424067169427872	-0.1407889872789383	0.00182925455737859	-0.03120548278093338	0.2585082948207855	0.11629840731620789	0.18321652710437775	-0.18790870904922485	0.17007578909397125	-0.01122165098786354	-0.12233924865722656	-0.17876629531383514	-0.0014077955856919289	0.1774366945028305	-0.06306256353855133	-0.027773896232247353	0.2968657612800598	0.28953462839126587	-0.1779768466949463	0.032915301620960236	-0.048588965088129044	0.11811064928770065
